Nombre_Empleado,Apellido_Empleado,Nombre_Completo,ID_Empleado,Año,Proyecto,Calidad,Satisfacción,Productividad,Trabajo en equipo,Reclamaciones
ZARIAH,TIRADO,ZARIAH TIRADO,2364,2022,CyberSafe,8.91,0.56,0.54,0.88,22 Reclamaciones
LIANA,BRIONES,LIANA BRIONES,2365,2022,InnovaTech,15.08,0.77,0.9,0.65,58 Reclamaciones
POPPY,AGUAYO,POPPY AGUAYO,2366,2022,CloudConnect,28.74,0.62,0.23,0.77,52 Reclamaciones
MALIYAH,SANTILLAN,MALIYAH SANTILLAN,2367,2022,CloudConnect,22.20,0.76,0.88,0.78,15 Reclamaciones
KEIRA,GUARDADO,KEIRA GUARDADO,2368,2022,CloudConnect,13.71,0.65,0.59,0.8,83 Reclamaciones
NOA,MOTA,NOA MOTA,2369,2022,SmartNet,26.29,0.5,0.44,0.86,17 Reclamaciones
SKYE,FAJARDO,SKYE FAJARDO,2370,2022,InnovaTech,13.34,0.54,0.73,0.88,78 Reclamaciones
NADIA,SEGOVIA,NADIA SEGOVIA,2371,2022,AIBoost,11.34,0.57,0.46,0.65,3 Reclamaciones
ADDILYN,VALLES,ADDILYN VALLES,2372,2022,CyberSafe,22.54,0.6,0.23,0.7,38 Reclamaciones
ROSIE,PADRON,ROSIE PADRON,2373,2022,CloudConnect,8.52,0.62,0.55,0.66,95 Reclamaciones
SARAI,FIERRO,SARAI FIERRO,2374,2022,InnovaTech,26.69,0.58,0.74,0.81,27 Reclamaciones
EDITH,MUNGUIA,EDITH MUNGUIA,2375,2022,SmartNet,22.15,0.68,0.3,0.91,88 Reclamaciones
JOLENE,PEDRAZA,JOLENE PEDRAZA,2376,2022,JustVDB,27.11,0.6,0.76,0.65,78 Reclamaciones
MADDISON,JAUREGUI,MADDISON JAUREGUI,2377,2022,InnovaTech,24.47,0.73,0.48,0.69,36 Reclamaciones
MEADOW,ALLEN,MEADOW ALLEN,2378,2022,InnovaTech,23.16,0.62,0.84,0.87,79 Reclamaciones
CHARLEIGH,LORENZO,CHARLEIGH LORENZO,2379,2022,CloudConnect,28.03,0.59,0.33,0.78,25 Reclamaciones
MATILDA,KING,MATILDA KING,2380,2022,SmartNet,12.37,0.7,0.41,0.94,53 Reclamaciones
MADELYNN,DUENAS,MADELYNN DUENAS,2381,2022,InnovaTech,19.99,0.74,0.66,0.75,41 Reclamaciones
HOLLY,ANGULO,HOLLY ANGULO,2382,2022,CyberSafe,22.73,0.59,0.44,0.94,56 Reclamaciones
AZALEA,PRECIADO,AZALEA PRECIADO,2383,2022,CyberSafe,29.48,0.64,0.38,0.7,96 Reclamaciones
KATIE,ZELAYA,KATIE ZELAYA,2384,2022,AIBoost,26.77,0.5,0.84,0.89,58 Reclamaciones
MIRA,REGALADO,MIRA REGALADO,2385,2022,AIBoost,12.29,0.56,0.39,1,70 Reclamaciones
KAITLYN,ARMENDARIZ,KAITLYN ARMENDARIZ,2386,2022,InnovaTech,29.80,0.65,0.26,0.77,32 Reclamaciones
KYLA,ROQUE,KYLA ROQUE,2387,2022,InnovaTech,20.73,0.57,0.31,0.66,95 Reclamaciones
BRISTOL,MONTIEL,BRISTOL MONTIEL,2388,2022,InnovaTech,10.01,0.67,0.8,0.65,88 Reclamaciones
KORA,LOMELI,KORA LOMELI,2389,2022,SmartNet,21.78,0.8,0.66,0.79,90 Reclamaciones
NIA,BARBOSA,NIA BARBOSA,2390,2022,InnovaTech,13.68,0.74,0.47,1,75 Reclamaciones
MALANI,ALTAMIRANO,MALANI ALTAMIRANO,2391,2022,CyberSafe,13.40,0.76,0.53,0.82,60 Reclamaciones
MAIA,LERMA,MAIA LERMA,2392,2022,CyberSafe,23.01,0.67,0.79,0.69,37 Reclamaciones
ALESSIA,BERRIOS,ALESSIA BERRIOS,2393,2022,InnovaTech,10.70,0.65,0.51,0.8,51 Reclamaciones
SHELBY,ROLDAN,SHELBY ROLDAN,2394,2022,Vatro,21.27,0.8,0.53,0.72,7 Reclamaciones
MARYAM,GREEN,MARYAM GREEN,2395,2022,JustVDB,13.22,0.77,0.69,0.97,48 Reclamaciones
SYLVIA,MESA,SYLVIA MESA,2396,2022,CloudConnect,22.65,0.73,0.34,0.97,67 Reclamaciones
YARETZI,FERRER,YARETZI FERRER,2397,2022,Vatro,21.96,0.58,0.47,0.8,25 Reclamaciones
LORELEI,CARABALLO,LORELEI CARABALLO,2398,2022,AIBoost,13.58,0.57,0.77,0.77,87 Reclamaciones
MADILYNN,SCOTT,MADILYNN SCOTT,2399,2022,AIBoost,10.01,0.68,0.78,0.74,99 Reclamaciones
JIMENA,BENAVIDEZ,JIMENA BENAVIDEZ,2400,2022,Vatro,22.42,0.63,0.79,0.78,17 Reclamaciones
ELISA,CACERES,ELISA CACERES,2401,2022,JustVDB,22.18,0.35,0.89,0.77,88 Reclamaciones
RENATA,VALLADARES,RENATA VALLADARES,2402,2022,InnovaTech,23.69,0.11,0.31,0.98,97 Reclamaciones
AMBER,RAZO,AMBER RAZO,2403,2022,JustVDB,8.46,0.1,0.34,0.97,47 Reclamaciones
AVIANA,CINTRON,AVIANA CINTRON,2404,2022,CloudConnect,11.09,0.19,0.75,0.7,71 Reclamaciones
EMMY,BOLANOS,EMMY BOLANOS,2405,2022,CloudConnect,21.37,0.47,0.8,0.82,0 Reclamaciones
HALEY,MATEO,HALEY MATEO,2406,2022,InnovaTech,24.36,0.36,0.57,0.67,26 Reclamaciones
ALONDRA,JACOBO,ALONDRA JACOBO,2407,2022,AIBoost,7.18,0.55,0.6,0.87,8 Reclamaciones
ELAINE,ALICEA,ELAINE ALICEA,2408,2022,CyberSafe,20.64,0.4,0.38,0.85,32 Reclamaciones
ERIN,QUINONEZ,ERIN QUINONEZ,2409,2022,AIBoost,14.95,0.17,0.57,0.8,56 Reclamaciones
APRIL,ESTRELLA,APRIL ESTRELLA,2410,2022,AIBoost,23.28,0.15,0.56,0.82,32 Reclamaciones
EMELY,CARREON,EMELY CARREON,2411,2022,Vatro,21.94,0.15,0.49,0.8,94 Reclamaciones
IMANI,ADAMS,IMANI ADAMS,2412,2022,CyberSafe,22.32,0.51,0.64,0.96,10 Reclamaciones
KENNEDI,RUVALCABA,KENNEDI RUVALCABA,2413,2022,JustVDB,23.61,0.25,0.5,0.93,64 Reclamaciones
LORELAI,RUELAS,LORELAI RUELAS,2414,2022,JustVDB,22.03,0.56,0.33,0.8,6 Reclamaciones
HANNA,ALMONTE,HANNA ALMONTE,2415,2022,JustVDB,24.19,0.44,0.73,0.76,80 Reclamaciones
KELSEY,BELLO,KELSEY BELLO,2416,2022,AIBoost,12.30,0.59,0.5,0.76,55 Reclamaciones
AURELIA,PORRAS,AURELIA PORRAS,2417,2022,CyberSafe,20.69,0.54,0.22,0.99,11 Reclamaciones
COLETTE,HILL,COLETTE HILL,2418,2022,SmartNet,23.15,0.54,0.38,0.86,76 Reclamaciones
JALIYAH,NELSON,JALIYAH NELSON,2419,2022,SmartNet,13.56,0.37,0.51,0.74,51 Reclamaciones
KYLEE,WRIGHT,KYLEE WRIGHT,2420,2022,InnovaTech,10.71,0.23,0.78,0.81,26 Reclamaciones
MACIE,LOYA,MACIE LOYA,2421,2022,CloudConnect,15.16,0.47,0.26,0.87,4 Reclamaciones
DOROTHY,ZAMUDIO,DOROTHY ZAMUDIO,2422,2022,JustVDB,22.66,0.15,0.4,0.9,12 Reclamaciones
CHARLEY,ALCARAZ,CHARLEY ALCARAZ,2423,2022,CloudConnect,22.32,0.13,0.8,0.66,63 Reclamaciones
KATHRYN,FALCON,KATHRYN FALCON,2424,2022,AIBoost,25.58,0.59,0.65,0.83,78 Reclamaciones
ADELINA,BOTELLO,ADELINA BOTELLO,2425,2022,AIBoost,10.81,0.54,0.45,0.76,53 Reclamaciones
ADLEY,CADENA,ADLEY CADENA,2426,2022,InnovaTech,25.48,0.2,0.81,0.98,78 Reclamaciones
MONROE,ALBA,MONROE ALBA,2427,2022,SmartNet,10.89,0.46,0.54,0.85,44 Reclamaciones
SIERRA,CABRAL,SIERRA CABRAL,2428,2022,SmartNet,14.01,0.5,0.22,0.76,66 Reclamaciones
AILANI,CAMARENA,AILANI CAMARENA,2429,2022,AIBoost,22.81,0.4,0.51,0.7,100 Reclamaciones
MIRANDA,ARCHULETA,MIRANDA ARCHULETA,2430,2022,CyberSafe,18.92,0.65,0.3,0.95,92 Reclamaciones
MIKAYLA,VILLAGOMEZ,MIKAYLA VILLAGOMEZ,2431,2022,CyberSafe,23.17,0.19,0.58,0.68,63 Reclamaciones
ALEJANDRA,CARLOS,ALEJANDRA CARLOS,2432,2022,CyberSafe,21.01,0.6,0.4,0.87,70 Reclamaciones
AMIRAH,BALTAZAR,AMIRAH BALTAZAR,2433,2022,AIBoost,22.85,0.14,0.64,0.88,48 Reclamaciones
JADA,LAZO,JADA LAZO,2434,2022,Vatro,13.65,0.38,0.48,0.78,71 Reclamaciones
JAZLYN,URENA,JAZLYN URENA,2435,2022,SmartNet,27.10,0.48,0.44,0.85,96 Reclamaciones
JENNA,CEPEDA,JENNA CEPEDA,2436,2022,SmartNet,24.39,0.31,0.83,0.69,69 Reclamaciones
JAYLEEN,LANDEROS,JAYLEEN LANDEROS,2437,2022,InnovaTech,13.90,0.65,0.88,0.89,61 Reclamaciones
BEATRICE,ARENAS,BEATRICE ARENAS,2438,2022,CyberSafe,26.29,0.42,0.51,0.73,34 Reclamaciones
KENDRA,NOLASCO,KENDRA NOLASCO,2439,2022,AIBoost,14.31,0.32,0.77,0.72,90 Reclamaciones
LYRA,DELVALLE,LYRA DELVALLE,2440,2022,InnovaTech,25.05,0.29,0.59,0.68,43 Reclamaciones
NOLA,ALANIS,NOLA ALANIS,2441,2022,JustVDB,21.44,0.37,0.46,0.76,59 Reclamaciones
EMBERLY,MERINO,EMBERLY MERINO,2442,2022,InnovaTech,8.87,0.35,0.39,0.91,16 Reclamaciones
MCKINLEY,LARIOS,MCKINLEY LARIOS,2443,2022,Vatro,10.08,0.37,0.28,0.96,51 Reclamaciones
MYRA,SIFUENTES,MYRA SIFUENTES,2444,2022,SmartNet,12.20,0.32,0.49,0.66,49 Reclamaciones
KATALINA,GODOY,KATALINA GODOY,2445,2022,CloudConnect,25.42,0.56,0.27,0.8,78 Reclamaciones
ANTONELLA,RODAS,ANTONELLA RODAS,2446,2022,AIBoost,11.05,0.19,0.85,0.88,35 Reclamaciones
ZELDA,PEDROZA,ZELDA PEDROZA,2447,2022,CyberSafe,11.14,0.15,0.84,0.81,32 Reclamaciones
ALANNA,TELLO,ALANNA TELLO,2448,2022,CloudConnect,14.27,0.57,0.63,0.99,29 Reclamaciones
AMAIA,HARO,AMAIA HARO,2449,2022,Vatro,14.10,0.11,0.23,0.8,78 Reclamaciones
PRISCILLA,ESTEVEZ,PRISCILLA ESTEVEZ,2450,2022,AIBoost,6.98,0.4,0.88,0.7,54 Reclamaciones
KALIYAH,SAUCEDA,KALIYAH SAUCEDA,2451,2022,SmartNet,10.95,0.42,0.33,0.91,72 Reclamaciones
ITZEL,TRINIDAD,ITZEL TRINIDAD,2452,2022,Vatro,9.23,0.48,0.38,0.71,59 Reclamaciones
OAKLYN,CORRALES,OAKLYN CORRALES,2453,2022,InnovaTech,14.39,0.14,0.64,0.98,100 Reclamaciones
ALMA,CAMARILLO,ALMA CAMARILLO,2454,2022,SmartNet,12.38,0.31,0.48,0.91,88 Reclamaciones
MALLORY,BRISENO,MALLORY BRISENO,2455,2022,JustVDB,12.00,0.63,0.66,1,70 Reclamaciones
NOVAH,VILLATORO,NOVAH VILLATORO,2456,2022,CyberSafe,22.30,0.63,0.23,0.98,69 Reclamaciones
AMALIA,AMBRIZ,AMALIA AMBRIZ,2457,2022,AIBoost,9.73,0.41,0.51,0.65,5 Reclamaciones
FERNANDA,FRANCISCO,FERNANDA FRANCISCO,2458,2022,InnovaTech,10.43,0.65,0.36,0.86,74 Reclamaciones
ALIA,PICHARDO,ALIA PICHARDO,2459,2022,InnovaTech,9.53,0.12,0.37,0.8,6 Reclamaciones
ANGELICA,CEDILLO,ANGELICA CEDILLO,2460,2022,AIBoost,20.19,0.13,0.34,0.7,61 Reclamaciones
MAE,AMARO,MAE AMARO,2461,2022,Vatro,26.57,0.2,0.46,0.8,14 Reclamaciones
GLORIA,LLAMAS,GLORIA LLAMAS,2462,2022,AIBoost,14.89,0.4,0.37,0.9,20 Reclamaciones
ARIYA,MENENDEZ,ARIYA MENENDEZ,2463,2022,Vatro,14.86,0.34,0.74,0.88,82 Reclamaciones
VIRGINIA,SARMIENTO,VIRGINIA SARMIENTO,2464,2022,SmartNet,26.89,0.18,0.39,0.96,38 Reclamaciones
CHEYENNE,NINO,CHEYENNE NINO,2465,2022,AIBoost,8.61,0.35,0.62,0.77,13 Reclamaciones
ALEAH,PANIAGUA,ALEAH PANIAGUA,2466,2022,SmartNet,11.17,0.45,0.7,0.9,39 Reclamaciones
JEMMA,SERRATO,JEMMA SERRATO,2467,2022,CyberSafe,23.77,0.18,0.3,0.93,38 Reclamaciones
HENLEY,TERRAZAS,HENLEY TERRAZAS,2468,2022,InnovaTech,10.08,0.43,0.89,0.84,45 Reclamaciones
MEREDITH,VALDOVINOS,MEREDITH VALDOVINOS,2469,2022,InnovaTech,23.97,0.16,0.34,0.96,94 Reclamaciones
LEYLA,PEREA,LEYLA PEREA,2470,2022,JustVDB,25.55,0.35,0.64,0.81,5 Reclamaciones
ENSLEY,DELAGARZA,ENSLEY DELAGARZA,2471,2022,CloudConnect,9.10,0.2,0.59,0.92,88 Reclamaciones
ZAHRA,GALARZA,ZAHRA GALARZA,2472,2022,CyberSafe,20.26,0.19,0.47,0.99,19 Reclamaciones
REINA,SALCIDO,REINA SALCIDO,2473,2022,SmartNet,12.50,0.5,0.82,0.8,59 Reclamaciones
LYLAH,MANZO,LYLAH MANZO,2474,2022,SmartNet,11.82,0.29,0.82,0.91,65 Reclamaciones
NALANI,BAHENA,NALANI BAHENA,2475,2022,CloudConnect,24.65,0.6,0.86,0.83,25 Reclamaciones
REYNA,TAVAREZ,REYNA TAVAREZ,2476,2022,SmartNet,21.89,0.17,0.38,0.81,66 Reclamaciones
SAIGE,RIVERO,SAIGE RIVERO,2477,2022,SmartNet,24.75,0.53,0.76,0.92,91 Reclamaciones
IVANNA,OLGUIN,IVANNA OLGUIN,2478,2022,InnovaTech,22.61,0.5,0.74,0.95,51 Reclamaciones
ALEENA,ANGELES,ALEENA ANGELES,2479,2022,CyberSafe,20.57,0.4,0.38,0.65,71 Reclamaciones
EMERIE,RAMON,EMERIE RAMON,2480,2022,Vatro,20.79,0.44,0.82,0.65,93 Reclamaciones
IVORY,CAMPBELL,IVORY CAMPBELL,2481,2022,InnovaTech,25.91,0.48,0.74,0.72,92 Reclamaciones
LESLIE,VALERIO,LESLIE VALERIO,2482,2022,JustVDB,12.32,0.33,0.42,0.89,9 Reclamaciones
ALORA,APODACA,ALORA APODACA,2483,2022,CyberSafe,25.83,0.18,0.56,0.76,72 Reclamaciones
ASHLYN,NARVAEZ,ASHLYN NARVAEZ,2484,2022,JustVDB,20.27,0.23,0.62,0.95,0 Reclamaciones
BETHANY,BAKER,BETHANY BAKER,2485,2022,AIBoost,21.53,0.22,0.44,0.84,84 Reclamaciones
BONNIE,SANTAMARIA,BONNIE SANTAMARIA,2486,2022,Vatro,20.33,0.13,0.76,0.95,35 Reclamaciones
SASHA,ROJO,SASHA ROJO,2487,2022,AIBoost,13.67,0.38,0.76,0.75,55 Reclamaciones
XIOMARA,MITCHELL,XIOMARA MITCHELL,2488,2022,AIBoost,24.77,0.27,0.88,0.87,40 Reclamaciones
ADRIANNA,PERDOMO,ADRIANNA PERDOMO,2489,2022,CloudConnect,20.07,0.16,0.45,0.86,85 Reclamaciones
DAYANA,ALCANTARA,DAYANA ALCANTARA,2490,2022,CloudConnect,20.72,0.41,0.67,0.87,79 Reclamaciones
CLEMENTINE,CURIEL,CLEMENTINE CURIEL,2491,2022,SmartNet,12.37,0.12,0.5,0.92,74 Reclamaciones
EMMIE,LEDEZMA,EMMIE LEDEZMA,2492,2022,SmartNet,23.34,0.12,0.87,0.97,74 Reclamaciones
JULIE,CALVILLO,JULIE CALVILLO,2493,2022,Vatro,20.95,0.59,0.55,0.73,69 Reclamaciones
JULIETA,PAEZ,JULIETA PAEZ,2494,2022,CyberSafe,26.03,0.57,0.35,0.92,19 Reclamaciones
BRIANA,MONTENEGRO,BRIANA MONTENEGRO,2495,2022,Vatro,14.27,0.26,0.51,0.66,50 Reclamaciones
CARLY,ACEVES,CARLY ACEVES,2496,2022,CyberSafe,23.13,0.52,0.76,0.78,38 Reclamaciones
MACY,FLOREZ,MACY FLOREZ,2497,2022,AIBoost,20.33,0.22,0.83,0.72,0 Reclamaciones
MARIE,OLMOS,MARIE OLMOS,2498,2022,InnovaTech,12.88,0.42,0.36,0.92,25 Reclamaciones
OAKLEE,ALDANA,OAKLEE ALDANA,2499,2022,CloudConnect,12.22,0.22,0.6,0.95,80 Reclamaciones
CHRISTINA,MACIEL,CHRISTINA MACIEL,2500,2022,Vatro,11.92,0.4,0.21,0.78,88 Reclamaciones
MALAYSIA,IGLESIAS,MALAYSIA IGLESIAS,2501,2022,CyberSafe,21.12,0.56,0.73,0.84,17 Reclamaciones
IRENE,TINOCO,IRENE TINOCO,2502,2022,Vatro,23.84,0.41,0.75,0.72,45 Reclamaciones
ANNE,PEREIRA,ANNE PEREIRA,2503,2022,CloudConnect,22.35,0.57,0.36,0.89,37 Reclamaciones
ANAHI,TAVERAS,ANAHI TAVERAS,2504,2022,SmartNet,23.90,0.32,0.22,0.88,15 Reclamaciones
MARA,VIERA,MARA VIERA,2505,2022,SmartNet,8.62,0.1,0.37,0.8,97 Reclamaciones
RHEA,HALL,RHEA HALL,2506,2022,JustVDB,9.08,0.39,0.36,0.9,19 Reclamaciones
JAYDA,MAYORGA,JAYDA MAYORGA,2507,2022,CloudConnect,14.80,0.29,0.3,0.73,89 Reclamaciones
MARIAM,PAULINO,MARIAM PAULINO,2508,2022,Vatro,26.90,0.5,0.31,0.66,40 Reclamaciones
SKYLA,ROBERTS,SKYLA ROBERTS,2509,2022,AIBoost,21.50,0.47,0.89,0.9,57 Reclamaciones
SIENA,MOSQUEDA,SIENA MOSQUEDA,2510,2022,CloudConnect,22.08,0.59,0.43,0.95,40 Reclamaciones
ELORA,MILLAN,ELORA MILLAN,2511,2022,JustVDB,11.12,0.23,0.76,0.91,7 Reclamaciones
MARILYN,MAYA,MARILYN MAYA,2512,2022,InnovaTech,9.41,0.47,0.53,0.8,76 Reclamaciones
JAZMIN,MATIAS,JAZMIN MATIAS,2513,2022,InnovaTech,25.07,0.18,0.83,0.76,28 Reclamaciones
MEGAN,CARRION,MEGAN CARRION,2514,2022,CloudConnect,19.48,0.44,0.61,0.94,40 Reclamaciones
ROSA,INFANTE,ROSA INFANTE,2515,2022,JustVDB,10.45,0.62,0.29,0.83,23 Reclamaciones
SAVANNA,BADILLO,SAVANNA BADILLO,2516,2022,InnovaTech,22.37,0.31,0.6,0.78,68 Reclamaciones
ALLYSON,OLIVAREZ,ALLYSON OLIVAREZ,2517,2022,CyberSafe,21.20,0.42,0.66,0.73,59 Reclamaciones
CORALINE,ECHEVARRIA,CORALINE ECHEVARRIA,2518,2022,JustVDB,14.73,0.12,0.7,0.86,50 Reclamaciones
JOHANNA,ABARCA,JOHANNA ABARCA,2519,2022,SmartNet,14.87,0.4,0.27,0.8,61 Reclamaciones
MELANY,CARTER,MELANY CARTER,2520,2022,Vatro,15.35,0.64,0.25,0.86,95 Reclamaciones
CHELSEA,ECHEVERRIA,CHELSEA ECHEVERRIA,2521,2022,InnovaTech,22.17,0.42,0.57,0.66,51 Reclamaciones
MICHAELA,PHILLIPS,MICHAELA PHILLIPS,2522,2022,Vatro,23.88,0.36,0.57,0.69,18 Reclamaciones
MELINA,MONTEZ,MELINA MONTEZ,2523,2022,CyberSafe,13.40,0.19,0.49,0.93,26 Reclamaciones
ANGIE,GAONA,ANGIE GAONA,2524,2022,Vatro,24.20,0.32,0.27,0.81,69 Reclamaciones
CASSANDRA,DELUNA,CASSANDRA DELUNA,2525,2022,CloudConnect,25.29,0.48,0.43,0.67,96 Reclamaciones
YARA,LIMA,YARA LIMA,2526,2022,SmartNet,14.65,0.65,0.44,0.92,65 Reclamaciones
KASSIDY,TORO,KASSIDY TORO,2527,2022,Vatro,25.52,0.58,0.54,0.8,55 Reclamaciones
LIBERTY,RESENDEZ,LIBERTY RESENDEZ,2528,2022,CloudConnect,11.90,0.52,0.48,0.96,5 Reclamaciones
LILIAN,ISLAS,LILIAN ISLAS,2529,2022,AIBoost,14.53,0.31,0.5,0.89,15 Reclamaciones
AVAH,DELRIO,AVAH DELRIO,2530,2022,CyberSafe,9.48,0.51,0.62,0.84,43 Reclamaciones
ANYA,PERSON,ANYA PERSON,2531,2022,InnovaTech,9.19,0.58,0.72,0.71,80 Reclamaciones
LANEY,LUCAS,LANEY LUCAS,2532,2022,InnovaTech,22.04,0.35,0.35,0.91,38 Reclamaciones
NAVY,CONCEPCION,NAVY CONCEPCION,2533,2022,Vatro,26.62,0.45,0.65,0.79,86 Reclamaciones
OPAL,LEBRON,OPAL LEBRON,2534,2022,JustVDB,23.38,0.34,0.73,0.93,29 Reclamaciones
AMANI,RUEDA,AMANI RUEDA,2535,2022,SmartNet,20.54,0.48,0.56,0.78,95 Reclamaciones
ZAYLEE,ARANA,ZAYLEE ARANA,2536,2022,CloudConnect,24.70,0.45,0.71,0.73,3 Reclamaciones
MINA,PALOMINO,MINA PALOMINO,2537,2022,SmartNet,12.44,0.54,0.42,0.93,50 Reclamaciones
SLOAN,JORDAN,SLOAN JORDAN,2538,2022,AIBoost,9.16,0.61,0.41,0.9,41 Reclamaciones
ROMINA,OLIVO,ROMINA OLIVO,2539,2022,Vatro,15.64,0.17,0.48,0.7,27 Reclamaciones
ASHLYNN,LUCIO,ASHLYNN LUCIO,2540,2022,CyberSafe,9.27,0.46,0.39,0.86,96 Reclamaciones
ALIZA,OCASIO,ALIZA OCASIO,2541,2022,InnovaTech,27.01,0.13,0.69,0.91,26 Reclamaciones
LIV,MELGAR,LIV MELGAR,2542,2022,InnovaTech,22.63,0.28,0.75,0.74,97 Reclamaciones
MALAYA,PLASCENCIA,MALAYA PLASCENCIA,2543,2022,InnovaTech,24.46,0.35,0.77,0.7,96 Reclamaciones
BLAIRE,EVANS,BLAIRE EVANS,2544,2022,JustVDB,14.17,0.57,0.75,0.95,83 Reclamaciones
JANELLE,CAMARGO,JANELLE CAMARGO,2545,2022,SmartNet,12.38,0.53,0.86,0.74,2 Reclamaciones
KARA,CEDENO,KARA CEDENO,2546,2022,InnovaTech,21.34,0.27,0.83,0.78,87 Reclamaciones
ANALIA,PARTIDA,ANALIA PARTIDA,2547,2022,CyberSafe,26.51,0.22,0.86,0.65,85 Reclamaciones
HADASSAH,MIRAMONTES,HADASSAH MIRAMONTES,2548,2022,SmartNet,22.48,0.52,0.63,0.86,25 Reclamaciones
HAYLEY,INIGUEZ,HAYLEY INIGUEZ,2549,2022,CyberSafe,27.85,0.41,0.78,0.71,7 Reclamaciones
KARLA,AVINA,KARLA AVINA,2550,2022,InnovaTech,22.76,0.23,0.5,0.65,9 Reclamaciones
CHAYA,SANABRIA,CHAYA SANABRIA,2551,2022,CloudConnect,25.67,0.55,0.58,0.66,73 Reclamaciones
CADENCE,BARRETO,CADENCE BARRETO,2552,2022,SmartNet,13.78,0.47,0.4,0.73,54 Reclamaciones
KYRA,JURADO,KYRA JURADO,2553,2022,CyberSafe,12.36,0.39,0.71,0.68,80 Reclamaciones
ALENA,LOZA,ALENA LOZA,2554,2022,JustVDB,23.05,0.5,0.41,0.88,66 Reclamaciones
ELLIANNA,PARDO,ELLIANNA PARDO,2555,2022,AIBoost,14.69,0.32,0.76,0.85,24 Reclamaciones
KATELYN,BARBA,KATELYN BARBA,2556,2022,SmartNet,23.38,0.27,0.22,0.86,10 Reclamaciones
KIMBER,BARAHONA,KIMBER BARAHONA,2557,2022,Vatro,19.90,0.36,0.36,0.9,11 Reclamaciones
LAUREL,GALICIA,LAUREL GALICIA,2558,2022,JustVDB,21.29,0.25,0.59,0.87,38 Reclamaciones
LINA,MENJIVAR,LINA MENJIVAR,2559,2022,Vatro,11.24,0.25,0.62,0.77,70 Reclamaciones
CAPRI,ANTONIO,CAPRI ANTONIO,2560,2022,Vatro,22.24,0.42,0.73,0.79,63 Reclamaciones
BRAELYN,EDWARDS,BRAELYN EDWARDS,2561,2022,SmartNet,26.01,0.45,0.2,0.71,31 Reclamaciones
FAYE,CARDOZA,FAYE CARDOZA,2562,2022,AIBoost,27.82,0.31,0.49,0.93,42 Reclamaciones
KAMIYAH,SANTOYO,KAMIYAH SANTOYO,2563,2022,Vatro,25.53,0.38,0.53,0.72,96 Reclamaciones
KENNA,SOLIZ,KENNA SOLIZ,2564,2022,SmartNet,23.64,0.14,0.35,0.68,13 Reclamaciones
LOUISE,ALFONSO,LOUISE ALFONSO,2565,2022,Vatro,21.42,0.53,0.44,0.88,21 Reclamaciones
CALLIOPE,MERAZ,CALLIOPE MERAZ,2566,2022,InnovaTech,28.32,0.59,0.66,0.74,28 Reclamaciones
KAYDENCE,RODARTE,KAYDENCE RODARTE,2567,2022,Vatro,22.42,0.61,0.58,0.78,14 Reclamaciones
NALA,CHAVIRA,NALA CHAVIRA,2568,2022,CloudConnect,21.51,0.49,0.3,0.97,99 Reclamaciones
TIANA,HERNANDES,TIANA HERNANDES,2569,2022,AIBoost,24.50,0.37,0.49,0.95,74 Reclamaciones
SUNNY,COLLINS,SUNNY COLLINS,2570,2022,SmartNet,11.55,0.53,0.2,0.65,64 Reclamaciones
ZARIYAH,MORRIS,ZARIYAH MORRIS,2571,2022,JustVDB,22.73,0.49,0.59,0.83,98 Reclamaciones
MILANA,CARVAJAL,MILANA CARVAJAL,2572,2022,CyberSafe,24.89,0.57,0.76,0.94,2 Reclamaciones
GIULIANA,STEWART,GIULIANA STEWART,2573,2022,Vatro,12.32,0.18,0.4,0.77,59 Reclamaciones
EILEEN,PINTO,EILEEN PINTO,2574,2022,Vatro,21.85,0.15,0.35,0.69,70 Reclamaciones
ELODIE,MENDIOLA,ELODIE MENDIOLA,2575,2022,CloudConnect,22.97,0.33,0.79,0.91,41 Reclamaciones
RAYNA,BALLESTEROS,RAYNA BALLESTEROS,2576,2022,AIBoost,21.60,0.37,0.71,0.84,58 Reclamaciones
MONICA,VILLAREAL,MONICA VILLAREAL,2577,2022,InnovaTech,19.48,0.16,0.39,0.75,35 Reclamaciones
GALILEA,MAGALLANES,GALILEA MAGALLANES,2578,2022,Vatro,13.15,0.5,0.88,0.67,99 Reclamaciones
JOURNI,MARTINES,JOURNI MARTINES,2579,2022,InnovaTech,9.86,0.33,0.52,0.87,79 Reclamaciones
LARA,MONTELONGO,LARA MONTELONGO,2580,2022,CloudConnect,21.35,0.22,0.57,0.97,72 Reclamaciones
MARINA,ALMARAZ,MARINA ALMARAZ,2581,2022,CloudConnect,9.04,0.65,0.63,0.78,31 Reclamaciones
ALIANA,TAFOYA,ALIANA TAFOYA,2582,2022,JustVDB,26.65,0.16,0.25,0.93,53 Reclamaciones
HARMONI,MARISCAL,HARMONI MARISCAL,2583,2022,SmartNet,26.62,0.29,0.48,0.79,76 Reclamaciones
HOLLAND,TIJERINA,HOLLAND TIJERINA,2584,2022,AIBoost,20.70,0.54,0.76,0.68,14 Reclamaciones
EMMALYN,MORGAN,EMMALYN MORGAN,2585,2022,CloudConnect,15.76,0.27,0.31,0.81,45 Reclamaciones
LAURYN,VICENTE,LAURYN VICENTE,2586,2022,SmartNet,12.54,0.19,0.23,0.99,26 Reclamaciones
